submission_id,QUD,RT,age,comments,condition,education,endTime,experiment_id,gender,item,languages,min_chars,option1,option2,option3,phase,question,response,role_noun,sample_info,startDate,startTime,stereotype,timeSpent,trial_name,trial_number
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,1
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,2
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,3
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,4
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,5
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,6
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,7
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,8
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,9
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,10
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,11
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,12
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,13
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,14
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,15
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,16
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,17
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,18
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,19
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,20
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,21
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,22
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,23
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,24
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,25
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,26
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,27
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,28
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,29
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,30
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,31
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,32
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,33
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,second,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,34
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,35
3508,NA,NA,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,NA,Deutsch,NA,NA,NA,NA,NA,NA,first,NA,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,NA,19.911466666666666,name_check,36
3508,,3207,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,33,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Mediziner*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Mediziner*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,neutral,19.911466666666666,forced_choice_3A,1
3508,,1590,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,21,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Privatdetektiv*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Privatdetektiv*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,male,19.911466666666666,forced_choice_3A,2
3508,,1262,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,18,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Mörder*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Mörder*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,male,19.911466666666666,forced_choice_3A,3
3508,,5666,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,16,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Manager*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Manager*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,male,19.911466666666666,forced_choice_3A,4
3508,,6139,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,24,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Taxifahrer*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Taxifahrer*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,male,19.911466666666666,forced_choice_3A,5
3508,,2558,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,26,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Sportler*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Sportler*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,neutral,19.911466666666666,forced_choice_3A,6
3508,,1631,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,3,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Kassierer*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Kassierer*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,female,19.911466666666666,forced_choice_3A,7
3508,,1188,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,19,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Pilot*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Pilot*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,male,19.911466666666666,forced_choice_3A,8
3508,,1331,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,30,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Mieter*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Mieter*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,neutral,19.911466666666666,forced_choice_3A,9
3508,,1242,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,28,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Immobilienmakler*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Immobilienmakler*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,neutral,19.911466666666666,forced_choice_3A,10
3508,,1343,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,9,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Kindergärtner*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Kindergärtner*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,female,19.911466666666666,forced_choice_3A,11
3508,,1337,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,29,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Journalist*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Journalist*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,neutral,19.911466666666666,forced_choice_3A,12
3508,,1523,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,31,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Patient*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Patient*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,neutral,19.911466666666666,forced_choice_3A,13
3508,,1372,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,8,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Haushälter*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Haushälter*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,female,19.911466666666666,forced_choice_3A,14
3508,,1401,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,12,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Schneider*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Schneider*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,female,19.911466666666666,forced_choice_3A,15
3508,,3690,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,22,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Soldat*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Soldat*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,male,19.911466666666666,forced_choice_3A,16
3508,,1255,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,23,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Chirgur*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Chirgur*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,male,19.911466666666666,forced_choice_3A,17
3508,,1635,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,20,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Präsident*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Präsident*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,male,19.911466666666666,forced_choice_3A,18
3508,,1298,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,6,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Flugbegleiter*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Flugbegleiter*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,female,19.911466666666666,forced_choice_3A,19
3508,,1916,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,14,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Metzger*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Metzger*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,male,19.911466666666666,forced_choice_3A,20
3508,,978,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,35,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Psychiater*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Psychiater*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,neutral,19.911466666666666,forced_choice_3A,21
3508,,1754,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,11,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Autor*innen von Liebesromanen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Autor*innen von Liebesromanen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,female,19.911466666666666,forced_choice_3A,22
3508,,2503,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,13,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Astronaut*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Astronaut*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,male,19.911466666666666,forced_choice_3A,23
3508,,3038,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,2,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Balletttänzer*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Balletttänzer*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,female,19.911466666666666,forced_choice_3A,24
3508,,1181,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,10,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Grundschullehrer*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Grundschullehrer*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,female,19.911466666666666,forced_choice_3A,25
3508,,1590,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,1,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong> Babysiter*innen </strong> <br /> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Babysitter*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,female,19.911466666666666,forced_choice_3A,26
3508,,2236,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,32,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Fotograf*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Fotograf*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,neutral,19.911466666666666,forced_choice_3A,27
3508,,968,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,4,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Ernährungsberater*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Ernährungsberater*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,female,19.911466666666666,forced_choice_3A,28
3508,,1152,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,7,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Friseur*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Friseur*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,female,19.911466666666666,forced_choice_3A,29
3508,,3290,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,17,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Bürgermeister*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Bürgermeister*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,male,19.911466666666666,forced_choice_3A,30
3508,,1868,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,25,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Künstler*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Künstler*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,neutral,19.911466666666666,forced_choice_3A,31
3508,,3008,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,15,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Programmierer*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Programmierer*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,male,19.911466666666666,forced_choice_3A,32
3508,,1000,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,5,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Florist*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Florist*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,female,19.911466666666666,forced_choice_3A,33
3508,,1026,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,34,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>politische Aktivist*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,politische Aktivist*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,neutral,19.911466666666666,forced_choice_3A,34
3508,,928,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,36,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Student*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Student*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,neutral,19.911466666666666,forced_choice_3A,35
3508,,903,26,,NA,Universitärer Abschluss,1654111266683,302,männlich,27,Deutsch,NA,Männlich,Neutral,Weiblich,3,<strong>Hundehalter*innen</strong> <br /> Mit welchem Geschlecht würdest du dieses Wort am ehesten assoziieren?,Neutral,Hundehalter*innen,,Wed Jun 01 2022 21:01:11 GMT+0200 (Mitteleuropäische Sommerzeit),1654110071995,neutral,19.911466666666666,forced_choice_3A,36
3507,,23895,24,Interessantes Experiment!,female,Abitur,1654078025766,302,weiblich,7,"deutsch, türkisch",2,NA,NA,NA,1,Bei den ganzen neuen Trends kommen Friseurinnen kaum noch hinterher.<br /> __________ schneidet am liebsten klassische Frisuren. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.,Helene,Friseur*innen,,Wed Jun 01 2022 11:48:34 GMT+0200 (Mitteleuropäische Sommerzeit),1654076914393,female,18.522883333333333,filler_sentences,1
3507,,20984,24,Interessantes Experiment!,gender-neutral,Abitur,1654078025766,302,weiblich,3,"deutsch, türkisch",2,NA,NA,NA,1,Der Arbeitsalltag von Kassierer*innen ist sehr anstrengend. <br /> __________ muss jeden Morgen um fünf Uhr aufstehen. <br /> <br />Bitte schreibe einen passenden Namen in das Feld.,Sabine,Kassierer*innen,,Wed Jun 01 2022 11:48:34 GMT+0200 (Mitteleuropäische Sommerzeit),1654076914393,female,18.522883333333333,filler_sentences,1
3507,,11829,24,Interessantes Experiment!,female,Abitur,1654078025766,302,weiblich,35,"deutsch, türkisch",2,NA,NA,NA,1,Eine eigene Praxis ist der Traum vieler Psychiaterinnen. <br /> ____ erhofft sich davon besonders flexible Arbeitszeiten. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.,Julia,Psychiater*innen,,Wed Jun 01 2022 11:48:34 GMT+0200 (Mitteleuropäische Sommerzeit),1654076914393,neutral,18.522883333333333,filler_sentences,1
3507,,58339,24,Interessantes Experiment!,male,Abitur,1654078025766,302,weiblich,23,"deutsch, türkisch",2,NA,NA,NA,1,"Um während Operationen konzentriert zu bleiben, haben alle Chirurgen ihre ganz persönlichen Strategien. <br />	____ hört gerne klassische Musik während eines Eingriffs. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Helmut,Chirurg*innen,,Wed Jun 01 2022 11:48:34 GMT+0200 (Mitteleuropäische Sommerzeit),1654076914393,male,18.522883333333333,filler_sentences,1
3507,,10680,24,Interessantes Experiment!,gender-neutral,Abitur,1654078025766,302,weiblich,9,"deutsch, türkisch",2,NA,NA,NA,1,"Nach dem Feierabend genießen die Kindergärtner*innen die Ruhe von ihren kleinen Schützlingen.<br /> ___________ geht nach der Arbeit eine Runde joggen, um den Kopf freizubekommen. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.",Britta,Kindergärtner*innen,,Wed Jun 01 2022 11:48:34 GMT+0200 (Mitteleuropäische Sommerzeit),1654076914393,female,18.522883333333333,filler_sentences,1
3507,,13161,24,Interessantes Experiment!,gender-neutral,Abitur,1654078025766,302,weiblich,26,"deutsch, türkisch",2,NA,NA,NA,1,Bei Olympia werden die besten Sportler*innen mit einer Medaille gekürt. <br /> ____ erhält Gold in der Disziplin Schwimmen. <br /><br /> Bitte schreibe einen passenden Namen in das Feld.,Stefanie,Sportler*innen,,Wed Jun 01 2022 11:48:34 GMT+0200 (Mitteleuropäische Sommerzeit),1654076914393,neutral,18.522883333333333,filler_sentences,1
